# image name,latitude [decimal degrees],longitude [decimal degrees],altitude [meter],omega [degrees],phi [degrees],kappa [degrees],accuracy horizontal [meter],accuracy vertical [meter]
21_06_15_Wingtra_Low_2_Flight_01_00075.JPG,27.6689932146463136,-97.1725350878314771,70.92506409,3.83114209,2.19704248,162.10386960,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00076.JPG,27.6688729993005573,-97.1726305036440863,70.95293427,-11.09474233,-25.26226863,149.23288276,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00077.JPG,27.6687821243630481,-97.1727613514383819,70.57503510,-17.51026079,-18.31707967,126.96566779,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00078.JPG,27.6687265951245216,-97.1729136349028408,70.41719055,0.47866786,-2.94665227,122.67693480,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00079.JPG,27.6687066804724680,-97.1725411750246479,70.27113342,2.09280871,4.47550571,-47.74252573,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00080.JPG,27.6688291960791908,-97.1724555080763395,70.52645111,-0.51167274,0.29238821,-47.87621177,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00081.JPG,27.6689511450265044,-97.1723704531563897,71.53775787,-3.87817770,1.10848351,-49.41167215,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00082.JPG,27.6690755032905109,-97.1722838998993126,71.85807037,-3.43869882,3.33271661,-50.96819130,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00083.JPG,27.6691977209880626,-97.1721953534259200,71.90928650,-4.95937127,3.06672331,-50.84192131,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00084.JPG,27.6693179056059542,-97.1721071222364827,71.79782867,-4.77736511,3.38119225,-48.83988608,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00085.JPG,27.6694399595702443,-97.1720192716327915,71.88942719,-6.52861474,1.85876462,-47.95918039,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00086.JPG,27.6695628235638367,-97.1719328642093814,71.45317078,-4.90123129,2.17387954,-46.04740211,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00087.JPG,27.6696842211969987,-97.1718468372648516,71.37737274,-3.88640019,1.49098743,-48.62648751,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00088.JPG,27.6698086153029088,-97.1717598197654269,71.38137054,-4.75734607,1.89318874,-47.04602329,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00089.JPG,27.6699319917246598,-97.1716734483686650,70.88674164,-2.55404631,2.08207260,-47.87912062,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00090.JPG,27.6700552315531176,-97.1715869300338966,70.78066254,-3.20869795,0.87139825,-48.28389415,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00091.JPG,27.6701791005119198,-97.1715022957022683,70.71990204,-2.69145872,1.88236874,-47.05581789,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00092.JPG,27.6703012033263640,-97.1714177778020911,70.58179474,-1.99054838,1.91219757,-47.43190444,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00093.JPG,27.6704235662632634,-97.1713316578774311,70.44512939,-1.69107056,1.37041419,-48.34473741,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00094.JPG,27.6705460516853989,-97.1712446259382006,70.78290558,-2.77759824,0.67126591,-47.71601069,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00095.JPG,27.6706685800107763,-97.1711587982035212,71.22813416,-2.74026429,2.13426843,-47.44166093,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00096.JPG,27.6707918100587804,-97.1710736584287105,71.44056702,-2.24141756,3.55955170,-49.36658430,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00097.JPG,27.6709142422250238,-97.1709884915848932,71.59518433,-3.24745467,3.32059328,-48.68784513,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00098.JPG,27.6710370327653195,-97.1709022819853772,71.38978577,-3.26374814,4.33516836,-50.44633399,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00099.JPG,27.6711595368421648,-97.1708133470592372,70.99205017,-3.90757584,2.21228268,-49.94681788,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00100.JPG,27.6712808918792206,-97.1707252545498648,71.06465149,-4.82827914,0.76042064,-49.47531965,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00101.JPG,27.6714032320122350,-97.1706382147031036,71.08226776,-4.03571034,1.93264998,-48.33732175,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00102.JPG,27.6715265262351053,-97.1705527515539984,71.14911652,-2.47477862,2.71077511,-48.82067507,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00103.JPG,27.6716490623686298,-97.1704670093152316,71.60623932,-4.38161462,3.02244164,-50.02630078,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00104.JPG,27.6717695137001023,-97.1703795488470377,71.13320923,-4.78541179,2.21448118,-49.17613550,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00105.JPG,27.6718929128488682,-97.1702913868477083,70.93318176,-5.13487623,1.14079399,-47.41408597,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00106.JPG,27.6720156241806698,-97.1702043624465546,70.99295044,-3.08040030,2.03741064,-49.41101109,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00107.JPG,27.6721369053104382,-97.1701187353548050,71.15106201,-3.93056946,2.00515736,-49.09545295,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00108.JPG,27.6722618387764463,-97.1700325450829325,71.16744995,-3.60755774,2.20443968,-49.15823867,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00109.JPG,27.6723837938609165,-97.1699475189529522,71.26569366,-3.71656406,2.93694365,-49.68818597,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00110.JPG,27.6725082164646565,-97.1698611400365735,71.33508301,-2.72554815,3.83011841,-50.02719073,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00111.JPG,27.6726292975177728,-97.1697711413694520,71.46681213,-4.08312104,2.37122749,-51.86906156,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00112.JPG,27.6727504246404088,-97.1696824180466763,71.87348938,-6.51968115,2.24583860,-50.51529430,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00113.JPG,27.6728740695767392,-97.1695970968612528,71.56362915,-5.51158562,2.44833719,-49.20568041,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00114.JPG,27.6729979782605326,-97.1695148805181930,71.44112396,-18.83401813,-13.01004198,-46.27292624,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00115.JPG,27.6731357799756807,-97.1694535622657014,71.38036346,-19.52470995,-28.99117343,-31.14530676,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00116.JPG,27.6732807721401883,-97.1694309910347584,71.11793518,-9.78622314,-25.61386781,-11.82306935,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00117.JPG,27.6734271441872401,-97.1694367734875613,70.75852203,-4.72586415,-9.12290977,-3.58566144,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00118.JPG,27.6731361301659078,-97.1692394553087553,70.64125061,3.25492005,6.27243091,165.36982325,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00119.JPG,27.6730120550803100,-97.1693231865525462,70.82228088,2.33750777,1.23425136,167.57128107,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00120.JPG,27.6728849463512638,-97.1694021208948442,70.94436646,1.40294729,-2.77598235,165.57380044,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00121.JPG,27.6727615227488535,-97.1694878462581357,71.12731171,2.24658188,-1.71721128,162.84911246,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00122.JPG,27.6726407481589547,-97.1695773975379637,71.07836914,3.21227198,2.12092156,163.12238530,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00123.JPG,27.6725187082260788,-97.1696627775669697,71.04714966,3.08256627,0.86769107,165.09398267,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00124.JPG,27.6723950942604588,-97.1697479632843795,70.82422638,1.87130533,-0.55802212,165.33800447,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00125.JPG,27.6722725912641963,-97.1698361242717823,70.81106567,1.73268943,0.65880233,163.99666717,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00126.JPG,27.6721516298212222,-97.1699255010716740,70.68077087,2.12441889,2.49081287,164.51896542,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00127.JPG,27.6720301243497389,-97.1700142004028180,70.76959229,2.30692206,3.02468183,166.00764449,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00128.JPG,27.6719070459113077,-97.1701004498283396,70.90676117,2.21645535,1.28921413,164.67762892,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00129.JPG,27.6717835957845431,-97.1701843553190230,70.71232605,1.86996507,0.69558272,165.67807853,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00130.JPG,27.6716581572009588,-97.1702675990209741,70.80403900,0.60039098,-0.98898815,164.94092980,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00131.JPG,27.6715361297701357,-97.1703553818365435,71.13491058,2.15259599,0.58534112,163.25875854,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00132.JPG,27.6714153594032481,-97.1704427338402752,71.15068054,3.15339380,2.95170028,164.36846023,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00133.JPG,27.6712920480983477,-97.1705285836207509,71.15151215,2.52650179,0.35865635,164.69594431,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00134.JPG,27.6711680753031182,-97.1706132976061383,71.24616241,2.28201161,0.11360949,164.55178355,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00135.JPG,27.6710462968335591,-97.1706983525696728,71.24853516,2.49577817,-0.79564554,164.24979104,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00136.JPG,27.6709253031283211,-97.1707864232236744,71.28532410,2.80134459,1.29877700,164.03298430,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00137.JPG,27.6708043399699015,-97.1708746635815146,71.28139496,3.16210111,1.86773139,166.05993093,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00138.JPG,27.6706803017917018,-97.1709608806310570,71.24364471,2.61841132,0.12658256,165.73370255,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00139.JPG,27.6705590668122845,-97.1710484558021790,71.39146423,3.21505930,1.48098352,165.54156469,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00140.JPG,27.6704378280739007,-97.1711362591698276,71.44731903,3.89202039,1.31825667,166.27153231,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00141.JPG,27.6703145787093590,-97.1712218215237016,71.46095276,3.18989767,0.10382222,165.77951741,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00142.JPG,27.6701906599106877,-97.1713086182582799,71.64070129,3.75535281,0.91120358,166.44767972,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00143.JPG,27.6700685820706340,-97.1713936613447231,71.38684082,3.19798818,-0.14736817,166.27631525,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00144.JPG,27.6699468093055359,-97.1714808579836102,71.50640106,2.75610464,0.03106484,166.68419100,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00145.JPG,27.6698235208997403,-97.1715689753113736,71.72956848,4.02181136,1.23546543,165.85689893,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00146.JPG,27.6697003227307690,-97.1716557558051193,71.44773102,3.24347132,0.18271189,164.89229879,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00147.JPG,27.6695776015027661,-97.1717411385757970,71.55063629,4.09787044,0.64904389,166.45883327,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00148.JPG,27.6694539496782994,-97.1718250876605936,71.16165924,2.82289354,-1.33018731,164.69371764,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00149.JPG,27.6693316414556350,-97.1719103188736284,71.20521545,3.53700622,0.53749341,165.46466760,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00150.JPG,27.6692077507872618,-97.1719968797512053,71.00244904,2.98208488,0.20820709,162.73141696,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00151.JPG,27.6690859057237937,-97.1720831898434056,71.22029114,3.26947191,0.59882721,163.36585689,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00152.JPG,27.6689637925266929,-97.1721696436176927,71.47731781,3.36297780,-0.69967887,161.35644917,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00153.JPG,27.6688423082175134,-97.1722582268871662,71.65888214,4.79301252,0.57117927,160.47725908,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00154.JPG,27.6687233469460203,-97.1723528052906431,71.10548401,-8.39739322,-23.02443936,148.70289995,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00155.JPG,27.6686301404719224,-97.1724818017008261,70.79357910,-15.92272061,-17.97720610,126.50838089,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00156.JPG,27.6685718862737353,-97.1726339744850520,70.51545715,-0.07137933,-4.65731499,122.04000956,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00157.JPG,27.6685467948403137,-97.1722688775817147,71.14890289,0.45133876,5.01826803,-46.03435913,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00158.JPG,27.6686736281045604,-97.1721884105731846,71.45668030,-0.21330302,5.53690702,-46.50269344,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00159.JPG,27.6687963095378180,-97.1721024637561612,71.56578827,-2.27135568,4.14241308,-48.08833555,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00160.JPG,27.6689167834445193,-97.1720114514356652,71.51938629,-5.92462171,1.64366285,-48.19430566,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00161.JPG,27.6690381059107686,-97.1719228185736199,71.44483948,-4.42724559,2.44440466,-49.51916673,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00162.JPG,27.6691597013909387,-97.1718339335677825,71.50443268,-5.34807017,1.33877916,-49.29014072,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00163.JPG,27.6692822933122109,-97.1717449294334301,71.50993347,-6.22883584,1.81949240,-49.77690437,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00164.JPG,27.6694045984896455,-97.1716580635634131,71.22671509,-5.52368624,1.80574866,-47.45018468,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00165.JPG,27.6695283137804537,-97.1715727362442721,71.07305145,-3.79121403,2.24175813,-47.37198899,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00166.JPG,27.6696502213315192,-97.1714882960895068,71.05371857,-3.13554472,2.74772736,-48.21657725,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00167.JPG,27.6697745311650642,-97.1714019732668675,70.87082672,-3.73857128,2.26215894,-48.36391250,5.00,10.00
21_06_15_Wingtra_Low_2_Flight_01_00168.JPG,27.6698979616800749,-97.1713177044809697,70.68914032,-2.14440715,2.61346126,-48.44639776,5.00,10.00
